id,age,income,total_transactions,total_amount_spent,offers_received,offers_viewed,offers_completed,cluster,cluster_name
dfb467ce80d54545ae7ffc103b8fba35,54.0,56000.0,14.0,211.61,5.0,5.0,4.0,4,Frequent Low-Spenders
32042db985ad426a8e3c792b1585291a,51.0,51000.0,11.0,533.28,5.0,4.0,4.0,1,High-Value Loyalists
18fc7f5237ff466ebfe2aeb5bfebf1b4,26.0,49000.0,19.0,234.27,5.0,4.0,8.0,4,Frequent Low-Spenders
b29a01cc9ffd4954aab1beb1008d840f,57.0,73000.0,11.0,210.67000000000002,4.0,2.0,6.0,3,Affluent Moderates
b08f1eafc66e44e6aa486d7d33351964,57.0,93000.0,7.0,147.13,4.0,2.0,4.0,3,Affluent Moderates
acc03f9b3c444433997dc08615899691,82.0,41000.0,6.0,50.75,4.0,2.0,6.0,2,Low-Spend Infrequent Users
2b90cc782a274391be191cd221be2546,42.0,71000.0,8.0,16.810000000000002,4.0,3.0,2.0,2,Low-Spend Infrequent Users
e3c8e0d6234746d184b3ab79aa6614c6,55.0,75000.0,9.0,36.83,5.0,2.0,0.0,2,Low-Spend Infrequent Users
ff8ff8e5d8bb449894bf708924020edc,78.0,58000.0,8.0,96.74000000000001,5.0,5.0,8.0,1,High-Value Loyalists
030c30c1955f4a17be09b692caf5ec5f,74.0,69000.0,16.0,66.08,5.0,3.0,4.0,4,Frequent Low-Spenders
5909ea92965f4a4bb1cb0374dead0ff5,54.0,48000.0,3.0,14.28,3.0,1.0,0.0,2,Low-Spend Infrequent Users
e2966f15389e4e0e9a5891bd675a5f11,18.0,72000.0,6.0,69.63,6.0,4.0,8.0,4,Frequent Low-Spenders
7aa3e5382a9f45de820accd86d8e444b,49.0,70000.0,6.0,101.38,5.0,4.0,4.0,0,Low-Engagement Customers
f9c4205c9a3b408e9f19b523b182c546,56.0,43000.0,14.0,42.39,4.0,4.0,2.0,4,Frequent Low-Spenders
f6f3412fccea4ca7a15724586ef0e792,66.0,68000.0,4.0,28.33,1.0,1.0,2.0,2,Low-Spend Infrequent Users
2ae0eb4401a244b7b81a88f47539e82e,50.0,56000.0,9.0,127.95,5.0,5.0,8.0,1,High-Value Loyalists
d4c2549073b242db839688ef8fe0b2e9,48.0,68000.0,4.0,76.56,2.0,2.0,2.0,2,Low-Spend Infrequent Users
715b22238df84b9fbad9485f23192c4d,82.0,75000.0,3.0,58.629999999999995,4.0,2.0,6.0,3,Affluent Moderates
21fbd00c84bc49e59278f2c8448a5a9c,62.0,85000.0,2.0,37.17,4.0,3.0,2.0,3,Affluent Moderates
eab3be5dabc345f7be0fac812d8fb504,37.0,70000.0,4.0,28.32,3.0,1.0,0.0,2,Low-Spend Infrequent Users
8a62338653f44844815b4d5d3ee92456,65.0,87000.0,9.0,202.71,3.0,3.0,6.0,3,Affluent Moderates
68aa156c761e40bf8a0f8d859379c89d,60.0,38000.0,9.0,95.64,5.0,4.0,6.0,4,Frequent Low-Spenders
1c14ac6976fc4f39aacd34c1899e8ead,68.0,50000.0,15.0,35.65,3.0,3.0,4.0,2,Low-Spend Infrequent Users
a2839d5b96704183981c13add3b04a86,30.0,54000.0,18.0,240.43,4.0,4.0,6.0,4,Frequent Low-Spenders
1278a41a8ae24324a17ca2c69b3023ab,66.0,47000.0,10.0,111.94999999999999,5.0,4.0,4.0,0,Low-Engagement Customers
c019e0e0d9a14d0fbdeff01a55f50fcd,55.0,62000.0,20.0,185.02,4.0,4.0,4.0,4,Frequent Low-Spenders
be043c99c4224b47bf4e252f9416cf05,68.0,100000.0,2.0,50.44,4.0,3.0,2.0,3,Affluent Moderates
1ea8fb8df7364b6da72bb893e05ed6d1,85.0,46000.0,6.0,17.13,6.0,2.0,0.0,0,Low-Engagement Customers
3ec4bc73b77a46db89e5b738c8fd668c,68.0,111000.0,4.0,115.67,6.0,4.0,8.0,1,High-Value Loyalists
b624317c94fc496288b746f9be43d170,84.0,120000.0,9.0,243.4,4.0,4.0,4.0,3,Affluent Moderates
687fa57eccb44de6be932b262ac97140,64.0,95000.0,3.0,94.74000000000001,3.0,3.0,2.0,3,Affluent Moderates
82b13a64bcba4a59a11d5323f9e04134,77.0,35000.0,23.0,203.8,6.0,5.0,10.0,4,Frequent Low-Spenders
9b59c4800e8a4ae1b8e7f071891bbc6c,45.0,35000.0,13.0,41.14,4.0,2.0,4.0,2,Low-Spend Infrequent Users
42b0b986cedd4da1baec612aea5dee43,26.0,73000.0,3.0,12.74,5.0,2.0,2.0,2,Low-Spend Infrequent Users
51adc00878c347ceac3fba0ca2b7b608,37.0,65000.0,11.0,207.47,4.0,4.0,6.0,4,Frequent Low-Spenders
b37f326ddd0c49ae99c7d1a32512a561,65.0,94000.0,4.0,91.66999999999999,5.0,5.0,2.0,0,Low-Engagement Customers
56a02aabb8cb4568b9b86998c0b5369c,52.0,75000.0,13.0,728.4,4.0,4.0,6.0,1,High-Value Loyalists
830ba72e0f144c43abe5b5a1eb23f911,58.0,70000.0,3.0,62.82,4.0,4.0,4.0,0,Low-Engagement Customers
b51e41040e0e4977b6f936637a27a918,72.0,82000.0,15.0,336.79,4.0,3.0,8.0,1,High-Value Loyalists
46cae479b56c479597ff23bbcdc95693,51.0,74000.0,20.0,80.04,6.0,2.0,6.0,4,Frequent Low-Spenders
d5cc312f1ef64b43aa37d07bfcec99d4,26.0,53000.0,13.0,156.35,4.0,1.0,6.0,4,Frequent Low-Spenders
9047bdfc8efc47b0bae7655fc94c38dd,63.0,60000.0,14.0,35.75,5.0,2.0,2.0,4,Frequent Low-Spenders
adc7ef85f1714699b4f341a7e12c632f,19.0,52000.0,13.0,176.89,6.0,5.0,12.0,4,Frequent Low-Spenders
2555d3d05bdd4d65b3cd2fe3c9b24d12,44.0,40000.0,7.0,73.84,5.0,4.0,6.0,4,Frequent Low-Spenders
ac016c534e3b454ea1e73aab20824864,50.0,45000.0,13.0,157.91,4.0,2.0,6.0,4,Frequent Low-Spenders
8c1a6686814e46e28bd23d8608e12b52,64.0,69000.0,7.0,109.8,4.0,2.0,2.0,3,Affluent Moderates
7ed6855e376d43b4b1541c91fefaf427,45.0,57000.0,8.0,19.89,4.0,4.0,0.0,0,Low-Engagement Customers
01e57718fc6b49b2875a9c02b32905b1,29.0,31000.0,15.0,101.19,4.0,3.0,2.0,4,Frequent Low-Spenders
7197df6ea5844a46981740fdda211f64,59.0,73000.0,5.0,71.86,5.0,4.0,6.0,0,Low-Engagement Customers
df07a83f4b83437795267361142fd14f,79.0,83000.0,6.0,151.72,4.0,3.0,4.0,3,Affluent Moderates
795dcd7d60f34b53bf43e826578f26ef,93.0,56000.0,0.0,0.0,5.0,3.0,0.0,0,Low-Engagement Customers
d4fa96bdf9c94098afaa05cfbeba1958,19.0,36000.0,8.0,14.780000000000001,4.0,2.0,0.0,2,Low-Spend Infrequent Users
90b1cb2159f94783b0e642b549f593a5,49.0,45000.0,16.0,35.34,6.0,4.0,2.0,4,Frequent Low-Spenders
e085ef39038b4291976796dfc5f1dd3a,32.0,70000.0,5.0,13.12,3.0,3.0,0.0,2,Low-Spend Infrequent Users
03716dbf46394867ba126ebe1ebc202e,30.0,66000.0,3.0,3.47,5.0,4.0,0.0,0,Low-Engagement Customers
77192c9efc644e21a1f9a12b7e3847cc,63.0,59000.0,5.0,82.38,4.0,4.0,4.0,0,Low-Engagement Customers
d30aed36eded4c48b4be4ebcd7772787,40.0,57000.0,10.0,131.42,4.0,2.0,8.0,4,Frequent Low-Spenders
a442df3deaaf4296b5c25564422dc9c7,51.0,55000.0,16.0,47.33,5.0,4.0,2.0,4,Frequent Low-Spenders
840cc4f0ccbb4ba7af0c511ec023ee85,55.0,41000.0,16.0,187.25,6.0,4.0,10.0,4,Frequent Low-Spenders
860bff95cb66440e864321194558bc89,79.0,91000.0,7.0,193.65,4.0,3.0,6.0,3,Affluent Moderates
61747cb0da434feb9225e15cf3271175,66.0,88000.0,5.0,166.67000000000002,3.0,3.0,4.0,3,Affluent Moderates
2e6e7d46ac314375a832a2a954c4233a,23.0,43000.0,5.0,17.9,5.0,5.0,2.0,0,Low-Engagement Customers
1a364e463cdf43499d94281477a4cf0e,38.0,51000.0,11.0,41.15,5.0,3.0,0.0,0,Low-Engagement Customers
f552e42891ed4897ab13355342558804,58.0,73000.0,4.0,89.13,4.0,3.0,6.0,3,Affluent Moderates
8b2d6ad23225442db3506ad54019c501,77.0,94000.0,2.0,41.07,5.0,4.0,2.0,3,Affluent Moderates
5d95b3dd0944488c8f9c0e045db65f74,59.0,114000.0,4.0,102.06,4.0,2.0,6.0,3,Affluent Moderates
9ebb7d34c6964f23b702ca2758f32083,44.0,72000.0,7.0,134.38,5.0,5.0,6.0,1,High-Value Loyalists
e9b70f3ed1a7475c8614338081d622c9,48.0,71000.0,6.0,106.28999999999999,6.0,5.0,8.0,1,High-Value Loyalists
0873c38c2c804bc18f5559e4531f2068,40.0,51000.0,3.0,13.1,3.0,2.0,0.0,2,Low-Spend Infrequent Users
14f7070a8987467baed8df67c54dfd88,20.0,71000.0,6.0,15.5,6.0,4.0,0.0,0,Low-Engagement Customers
5b38d876f0b449e58efee9f9f611dfac,57.0,34000.0,8.0,21.79,5.0,4.0,2.0,0,Low-Engagement Customers
b84430e82831484aaa3642e41ada16d0,73.0,74000.0,12.0,56.43,5.0,4.0,4.0,0,Low-Engagement Customers
ee9513c6c8a3410e921d70e8522b0e2b,60.0,46000.0,5.0,14.53,6.0,4.0,0.0,0,Low-Engagement Customers
45005ff2d18b42ccae85b5d125fffcf9,37.0,83000.0,6.0,150.61,3.0,3.0,4.0,3,Affluent Moderates
f70bb1c612b5426c80be5182a708845e,72.0,67000.0,14.0,52.46,6.0,3.0,0.0,0,Low-Engagement Customers
bef25728635745c59bf78870bdd393d9,71.0,35000.0,16.0,23.38,4.0,4.0,0.0,4,Frequent Low-Spenders
115ef694cb0b4dd99dbfeebd15cd3b0f,36.0,44000.0,23.0,74.67,5.0,3.0,2.0,4,Frequent Low-Spenders
72dce064370f4acaadfd975eec70ff56,48.0,87000.0,6.0,158.8,3.0,3.0,4.0,3,Affluent Moderates
5b38aee166ce4085b324b01e01b0a808,27.0,71000.0,8.0,33.19,5.0,4.0,0.0,0,Low-Engagement Customers
f4555e6c15824275be4c4b2fc4329344,39.0,69000.0,11.0,209.45,5.0,5.0,8.0,1,High-Value Loyalists
9cb1f7b13c23451087606360e5e16b4f,40.0,58000.0,0.0,0.0,4.0,4.0,0.0,0,Low-Engagement Customers
be1f25a62a5648f6bdc1887b5e5f365d,93.0,79000.0,6.0,119.94,3.0,1.0,4.0,3,Affluent Moderates
e53124d8d13c4e1db9a56a08bef4a1b9,51.0,84000.0,4.0,98.21000000000001,6.0,2.0,6.0,3,Affluent Moderates
731b3f8dd6e2404cb9d7dd508e4c43f1,88.0,120000.0,3.0,108.27,5.0,4.0,4.0,3,Affluent Moderates
93a4aed8d91f4e128f38ba62e2b9d97c,62.0,50000.0,0.0,0.0,4.0,3.0,0.0,2,Low-Spend Infrequent Users
6f72b97a722449dba554f7c78a9112ca,32.0,68000.0,8.0,18.56,5.0,3.0,2.0,0,Low-Engagement Customers
de4bd936e7454b3ebd2597d68a4a5f54,80.0,59000.0,6.0,79.81,5.0,1.0,2.0,3,Affluent Moderates
11035b3619104703a57e7bafeb165163,36.0,62000.0,18.0,289.89,3.0,3.0,6.0,4,Frequent Low-Spenders
6adb73e4bdd1460e805f0f38a17ae29e,68.0,73000.0,4.0,17.240000000000002,5.0,4.0,2.0,0,Low-Engagement Customers
0e1578217ad7455d8cb08509eeee1aee,54.0,76000.0,3.0,40.09,5.0,5.0,6.0,0,Low-Engagement Customers
3fe342e44bcc4bbc8d1771e1cf9d9ca3,51.0,62000.0,7.0,19.810000000000002,5.0,4.0,0.0,0,Low-Engagement Customers
0eea703cbb0a47eeace88cfcde0ac89a,68.0,110000.0,7.0,191.07999999999998,3.0,2.0,4.0,3,Affluent Moderates
9fdd178ec32347819de82193ab74cd82,20.0,41000.0,11.0,88.50999999999999,4.0,4.0,4.0,4,Frequent Low-Spenders
7cbd6bb87cb14d0998be226523da3a21,74.0,38000.0,10.0,101.25,4.0,4.0,6.0,4,Frequent Low-Spenders
29db318517364f93b8df18c093fe6f2f,34.0,51000.0,11.0,54.84,3.0,2.0,2.0,2,Low-Spend Infrequent Users
84f2c6d75f6e4e188d3cb7503fbbc03c,44.0,51000.0,6.0,79.45,6.0,6.0,10.0,1,High-Value Loyalists
5291d2e620fa4733834501c8ad5df4c2,64.0,79000.0,3.0,73.05,3.0,2.0,4.0,3,Affluent Moderates
1394e70df1d44d6ab9e7e413f4157dae,51.0,62000.0,14.0,222.15,3.0,2.0,4.0,2,Low-Spend Infrequent Users
fcbf38029321416f9e0c593b59c8ada7,29.0,61000.0,18.0,274.6,5.0,4.0,10.0,4,Frequent Low-Spenders
917c006586784776a1d11ba0e7671158,58.0,63000.0,5.0,13.030000000000001,5.0,3.0,0.0,0,Low-Engagement Customers
87eec09bfcda4a95a7100b6e77f066a9,80.0,75000.0,7.0,157.42000000000002,5.0,5.0,8.0,1,High-Value Loyalists
4788579ab245498e86c76354d69c03dc,52.0,79000.0,6.0,114.03999999999999,5.0,4.0,8.0,1,High-Value Loyalists
b070360c5c3d4fec976a188a6972aa08,44.0,67000.0,3.0,10.02,4.0,2.0,0.0,2,Low-Spend Infrequent Users
1d19314760704243bdcf289e962df5a9,71.0,56000.0,5.0,61.06,4.0,4.0,6.0,3,Affluent Moderates
6db6c774200b4c99bdbd8e7e2ab98b31,49.0,80000.0,4.0,89.4,5.0,5.0,2.0,0,Low-Engagement Customers
c6f74b2f0d954fd082fe5ab3d6e1f880,58.0,53000.0,6.0,96.99000000000001,4.0,4.0,6.0,0,Low-Engagement Customers
fae649ff726b4af68d0805de45181fb3,30.0,37000.0,18.0,162.57999999999998,6.0,5.0,8.0,4,Frequent Low-Spenders
7f7a6c151930485f9cf1b47ecfe0ad2c,37.0,59000.0,9.0,30.64,4.0,4.0,2.0,0,Low-Engagement Customers
9e5c4fbb6e784461b2e3e92872ee3e1d,32.0,47000.0,18.0,242.75,6.0,5.0,10.0,4,Frequent Low-Spenders
d0e43d2aa85648a6b84ab731105bc2b5,42.0,59000.0,14.0,196.09,5.0,3.0,8.0,4,Frequent Low-Spenders
3f0ee4aacad648a2b800641dc09003ad,33.0,59000.0,6.0,18.11,4.0,4.0,2.0,0,Low-Engagement Customers
040b2e6d3e914d609f6764b34b5a3a88,63.0,112000.0,3.0,84.37,4.0,3.0,6.0,3,Affluent Moderates
b9cb807bb54f48c592ec2686a36ddbed,42.0,64000.0,12.0,39.07,3.0,3.0,2.0,2,Low-Spend Infrequent Users
2975799195d449efaa81e495cdabd1ed,44.0,87000.0,8.0,157.76,4.0,4.0,6.0,3,Affluent Moderates
66f5ffa82c1d49019aa884922d0c3c92,37.0,31000.0,12.0,27.42,5.0,2.0,2.0,2,Low-Spend Infrequent Users
c58726d95ba8447ba01036e9d50da94c,64.0,52000.0,23.0,179.75,5.0,5.0,6.0,4,Frequent Low-Spenders
d448f3b1ae614e0dbc483eeca1aad7a7,37.0,42000.0,5.0,16.25,4.0,4.0,0.0,0,Low-Engagement Customers
ac3b8c9879304a9db841fa510d931ea7,57.0,72000.0,13.0,245.1,5.0,5.0,10.0,1,High-Value Loyalists
f22ef72359934e3987d61507bbe0fe3f,67.0,34000.0,4.0,9.09,6.0,4.0,0.0,0,Low-Engagement Customers
93e2bbb847db4cb7a082b1ecd2568e21,67.0,98000.0,11.0,351.40999999999997,3.0,2.0,6.0,3,Affluent Moderates
e7511e8ef7ae416080fa63b5f80e1fe2,28.0,52000.0,17.0,237.52,5.0,5.0,10.0,4,Frequent Low-Spenders
d8f121893be243f3a8851129a828beee,42.0,56000.0,7.0,27.48,4.0,3.0,4.0,2,Low-Spend Infrequent Users
a9e8d2f0b98e4e7cb9db6ca8382405c6,65.0,68000.0,4.0,16.58,4.0,2.0,0.0,2,Low-Spend Infrequent Users
71b819d3ae214e9eb680bbbcb37b75de,65.0,60000.0,12.0,203.35,5.0,5.0,6.0,1,High-Value Loyalists
3a97fdd1f1aa42ca989e9fcec3f6e043,24.0,38000.0,9.0,77.22,4.0,3.0,6.0,4,Frequent Low-Spenders
a5b31e84a4ea461a86475f4034abe721,58.0,95000.0,11.0,290.07,5.0,5.0,8.0,1,High-Value Loyalists
c9e69ffd85e7421aa53b8cb7bafba100,58.0,77000.0,10.0,209.69,4.0,3.0,8.0,3,Affluent Moderates
8b0b0b61299343ceb6a4bede74aecd43,53.0,74000.0,10.0,207.78,5.0,4.0,6.0,1,High-Value Loyalists
1d5dae211e884cdca86a17ee60dc4820,66.0,57000.0,11.0,150.71,5.0,5.0,10.0,1,High-Value Loyalists
6a4066d776b64dde8c0444d2f1c14f5f,48.0,31000.0,8.0,53.14,6.0,4.0,8.0,4,Frequent Low-Spenders
67e6be3bd5c44381b3e2dfe9170ada94,77.0,37000.0,5.0,16.69,3.0,3.0,0.0,2,Low-Spend Infrequent Users
8654992551964472a654f68702ee5156,73.0,88000.0,7.0,810.89,4.0,3.0,8.0,1,High-Value Loyalists
f07b9bb0e6d64cc9b47c4638b543179a,31.0,58000.0,7.0,21.4,6.0,5.0,0.0,0,Low-Engagement Customers
56d7808ea6a041aabe04eb3f49753948,52.0,86000.0,4.0,96.03999999999999,4.0,4.0,6.0,3,Affluent Moderates
16c4978e01db484db6b3000a6427f0dd,60.0,60000.0,10.0,144.91,5.0,5.0,6.0,1,High-Value Loyalists
cce987c57eba4b32a095ac462d709db4,76.0,90000.0,14.0,332.12,5.0,5.0,10.0,1,High-Value Loyalists
79258dac19b04f8297d03ffdaf1e80ba,40.0,65000.0,5.0,20.52,3.0,2.0,2.0,2,Low-Spend Infrequent Users
6975f4adaa1649cba79eef8d60f4644a,53.0,49000.0,5.0,21.25,3.0,1.0,0.0,2,Low-Spend Infrequent Users
a9846b5ea8034e9aac84cb64079e10f8,61.0,62000.0,11.0,188.12,5.0,3.0,6.0,4,Frequent Low-Spenders
c960b1aee1b34a359173d04a6af5c833,62.0,78000.0,14.0,234.94,4.0,3.0,8.0,1,High-Value Loyalists
8301e94e8a2a48f69402ba0c23df3fd7,32.0,74000.0,18.0,324.27,5.0,5.0,8.0,1,High-Value Loyalists
358f73bcc2fd4f4988e0eddf31e79531,91.0,73000.0,7.0,122.04,5.0,5.0,8.0,1,High-Value Loyalists
c1d6b2b98f6647248480a2c0f5bb0336,39.0,77000.0,7.0,117.78,3.0,3.0,2.0,2,Low-Spend Infrequent Users
0f46a272dd8b4b789e31f910653fc8f4,63.0,88000.0,2.0,32.34,3.0,1.0,2.0,3,Affluent Moderates
c2f2e7f440bc45738b2fbea9b58217bd,29.0,38000.0,12.0,115.89,4.0,2.0,6.0,4,Frequent Low-Spenders
a45b69f1c8554ae7af83e74426ca437a,77.0,39000.0,14.0,160.42,5.0,4.0,8.0,4,Frequent Low-Spenders
40fd005893554e0085a00baa8649d841,81.0,107000.0,7.0,184.63,6.0,6.0,8.0,1,High-Value Loyalists
2cd61834c34d4127b161568aa8104d10,33.0,53000.0,0.0,0.0,4.0,1.0,0.0,2,Low-Spend Infrequent Users
ff8b6918b14448dd8a80d0dc8154f2a0,46.0,100000.0,7.0,172.72,4.0,4.0,4.0,3,Affluent Moderates
18bffae1579b4f8598420ec807052cfa,82.0,62000.0,17.0,728.51,4.0,2.0,6.0,1,High-Value Loyalists
09ccc48287ba46f59a92d9ed89dec344,21.0,40000.0,14.0,153.63,5.0,3.0,8.0,4,Frequent Low-Spenders
2d567d7e1ca546c69208142a66ae2c2c,19.0,52000.0,4.0,21.46,5.0,4.0,2.0,0,Low-Engagement Customers
c6d055b079a94d5599f3bfaa7666c7e6,31.0,44000.0,21.0,65.73,4.0,3.0,6.0,4,Frequent Low-Spenders
fe285265878948309a32b47b216d2a65,76.0,119000.0,1.0,22.43,4.0,1.0,0.0,3,Affluent Moderates
2d4ece84e65741a68e02656bddf4d336,40.0,42000.0,6.0,11.22,3.0,3.0,0.0,2,Low-Spend Infrequent Users
1c1d9326ccde4c2e9834f8adc187096e,57.0,113000.0,9.0,233.87,4.0,2.0,6.0,3,Affluent Moderates
7ebd228eba9d45a08d23932227fc551c,57.0,70000.0,11.0,162.05,5.0,4.0,6.0,1,High-Value Loyalists
269424f345f6478e822a0ec4aebb97fe,44.0,55000.0,18.0,42.76,5.0,4.0,4.0,4,Frequent Low-Spenders
6f4c35aae5164c67bd28e9eff9a3b673,34.0,45000.0,12.0,134.88,4.0,2.0,4.0,4,Frequent Low-Spenders
c6c1259f6fbc4e6c82a7b9dd3c83f636,62.0,106000.0,1.0,32.59,4.0,3.0,2.0,3,Affluent Moderates
b11d014250274688834d40d8f94f66a0,60.0,56000.0,17.0,235.31,3.0,3.0,6.0,4,Frequent Low-Spenders
52b7e9e5a1144ec987edc213833142f1,33.0,72000.0,5.0,37.44,4.0,3.0,4.0,2,Low-Spend Infrequent Users
74352900d7464cc1a6385b226c10e6b1,33.0,45000.0,13.0,28.1,4.0,2.0,0.0,2,Low-Spend Infrequent Users
e1db113b332344a4b333953e717c848b,85.0,60000.0,5.0,61.76,6.0,6.0,10.0,1,High-Value Loyalists
7106cfb2dfd74991ad5b5fbde4707408,58.0,105000.0,5.0,142.16,6.0,3.0,6.0,3,Affluent Moderates
84f92efc819047ec88e3544570c8da30,48.0,74000.0,10.0,188.45,6.0,4.0,10.0,1,High-Value Loyalists
633eb7d6e333473ab3ab87313a220835,74.0,80000.0,3.0,85.22,2.0,2.0,2.0,3,Affluent Moderates
70743262fadd4895adf8e5907da3c654,19.0,30000.0,16.0,48.79,6.0,5.0,8.0,4,Frequent Low-Spenders
0e14aee174bf42e6821720e733e112de,58.0,95000.0,6.0,151.26,2.0,2.0,2.0,3,Affluent Moderates
58fea7c2de2c4070974b407667a26880,63.0,64000.0,13.0,254.79,6.0,6.0,10.0,1,High-Value Loyalists
1ed4a5aa68d441f9b6b3fc2af09e76e1,86.0,79000.0,8.0,170.7,4.0,4.0,6.0,3,Affluent Moderates
5999bdedf9c4403391d892255579f927,55.0,76000.0,2.0,37.39,4.0,4.0,2.0,0,Low-Engagement Customers
64690cf032fa44a8b1e0d001eeb65084,47.0,98000.0,7.0,196.17,5.0,5.0,6.0,1,High-Value Loyalists
05e42f14818d4e82911557052b334e05,68.0,38000.0,8.0,14.84,5.0,5.0,0.0,0,Low-Engagement Customers
361da3e85e3f447cb8239a4ca6852f6e,72.0,83000.0,8.0,191.57,5.0,4.0,8.0,1,High-Value Loyalists
0b506f0a7c814c5f8bddd0634f9fa90c,69.0,77000.0,9.0,198.22,2.0,2.0,4.0,3,Affluent Moderates
bdf569412b3542459ee5de4a6e6e01c8,78.0,35000.0,9.0,67.8,3.0,2.0,4.0,2,Low-Spend Infrequent Users
cb1eb17c082144e1affcb320bf23d856,46.0,48000.0,8.0,13.75,4.0,2.0,0.0,2,Low-Spend Infrequent Users
22d87f4f3e2b42f49a9af68a350cf3ef,67.0,50000.0,7.0,60.58,6.0,4.0,4.0,0,Low-Engagement Customers
b3f7699653c64271b2c5d09c928a0af5,93.0,41000.0,4.0,21.09,6.0,3.0,0.0,0,Low-Engagement Customers
073fce5708884b30a28b65b3cb15a919,58.0,96000.0,15.0,392.29,6.0,6.0,12.0,1,High-Value Loyalists
48097759c72e460c92b705183d5c5f58,42.0,90000.0,3.0,69.95,3.0,3.0,6.0,3,Affluent Moderates
d1f946881b2f44f781a90fab28ae3b5c,46.0,69000.0,13.0,189.93,4.0,4.0,8.0,4,Frequent Low-Spenders
fcb85d8df8c740d7b0d0ed948f99e121,48.0,78000.0,4.0,99.12,5.0,4.0,4.0,0,Low-Engagement Customers
40bc3cf593394618b90f6d79e198867a,64.0,109000.0,6.0,145.98000000000002,4.0,2.0,6.0,3,Affluent Moderates
773b9b57713f470fbfe74ab32a41a945,49.0,68000.0,11.0,727.84,4.0,2.0,6.0,1,High-Value Loyalists
906cd9cfb5664a42a8d5b878b7fa4787,64.0,57000.0,15.0,220.79,5.0,4.0,8.0,1,High-Value Loyalists
e1a2d8e3601747aba714a450908bdaa1,51.0,53000.0,10.0,120.96000000000001,4.0,4.0,6.0,4,Frequent Low-Spenders
1e43fc8b6d1948798f4a4472765783ab,48.0,89000.0,10.0,223.03,6.0,4.0,8.0,1,High-Value Loyalists
5d24f240be6a451896e2a82a824f2a1a,55.0,66000.0,12.0,216.49,4.0,4.0,8.0,1,High-Value Loyalists
f444db6612f649c79084b88b7e1eb83f,21.0,31000.0,13.0,86.72,3.0,2.0,0.0,2,Low-Spend Infrequent Users
94de646f7b6041228ca7dec82adb97d2,27.0,33000.0,35.0,90.23,6.0,5.0,10.0,4,Frequent Low-Spenders
885f2524dae5453680f8767a3816ac23,54.0,88000.0,9.0,205.99,4.0,2.0,4.0,3,Affluent Moderates
c1bb5a4b6d4a47ee8c5c009bbae056e3,74.0,56000.0,13.0,179.78,4.0,4.0,8.0,1,High-Value Loyalists
064c75dd2f664b5f9c1daa3d588d3073,73.0,48000.0,6.0,24.59,4.0,3.0,2.0,2,Low-Spend Infrequent Users
9365fa9e949b4c52851af3ee091ff6ba,56.0,74000.0,6.0,148.14000000000001,6.0,6.0,8.0,1,High-Value Loyalists
dd7216675c0c4914973a9a3364b6a651,61.0,119000.0,1.0,14.29,5.0,3.0,2.0,3,Affluent Moderates
8fe8282fd6d540579f8dec7b183e0bd2,65.0,82000.0,4.0,91.52,5.0,5.0,4.0,0,Low-Engagement Customers
7798e0c17e124ecda35b1530d4761145,55.0,31000.0,1.0,7.37,5.0,2.0,0.0,2,Low-Spend Infrequent Users
f430e06c5d644706b629b39102e8f479,42.0,74000.0,12.0,292.07,5.0,5.0,8.0,1,High-Value Loyalists
d9f4ee05c261477a89fb30fca50cf4e0,64.0,47000.0,1.0,2.88,4.0,2.0,0.0,2,Low-Spend Infrequent Users
728ba6d3ee6740fa89492922dcc3e292,47.0,88000.0,2.0,36.82,6.0,6.0,2.0,0,Low-Engagement Customers
3f044daa78164ef1a7ce38efaa236667,41.0,37000.0,7.0,5.640000000000001,5.0,3.0,0.0,0,Low-Engagement Customers
e70fc853136a4632beffc2335f571dfc,70.0,97000.0,3.0,77.48,6.0,5.0,4.0,0,Low-Engagement Customers
8c7992591b48435f828fad20fa83f5fa,56.0,97000.0,4.0,96.25,5.0,2.0,10.0,3,Affluent Moderates
1d291157df5847e78dbae8d1003e37ca,72.0,47000.0,6.0,17.66,5.0,3.0,2.0,0,Low-Engagement Customers
5682c5153c7d4ef7b3eb08208c546dde,64.0,50000.0,4.0,55.43,6.0,4.0,0.0,0,Low-Engagement Customers
1b45f1b2f293458e91782ed6bc41ed76,67.0,36000.0,3.0,19.47,5.0,3.0,2.0,0,Low-Engagement Customers
c773fe9f23f04e9ba2c70ad5e237c7db,54.0,78000.0,9.0,211.63,5.0,4.0,8.0,1,High-Value Loyalists
9a138d2b107142d795f46b7600fd3dff,88.0,59000.0,3.0,43.96,5.0,5.0,4.0,0,Low-Engagement Customers
5507b146d8db47c298843f45e128b9e2,89.0,92000.0,14.0,322.15,6.0,5.0,10.0,1,High-Value Loyalists
14c466243c9a453584eb73a1de6236d0,60.0,114000.0,5.0,174.66,5.0,2.0,6.0,3,Affluent Moderates
2bd6a1c9019240538939db7fc83fb95b,52.0,90000.0,5.0,104.69,4.0,4.0,4.0,3,Affluent Moderates
5ecaea5c8bf44ae4a65838d9d066c909,55.0,97000.0,5.0,1153.11,5.0,4.0,8.0,1,High-Value Loyalists
43c18a0cc9fc4e02bbc1bedd52c7859b,19.0,37000.0,5.0,9.84,3.0,2.0,0.0,2,Low-Spend Infrequent Users
